MtrunA17_CPg0492191	Medtr4g006140
MtrunA17_Chr3g0124001	Medtr3g087230
MtrunA17_Chr3R0260880	Medtr3g087250
MtrunA17_Chr3g0124021	Medtr3g087250
MtrunA17_Chr3g0124051	Medtr3g087260
MtrunA17_Chr3g0124061	Medtr3g087270
MtrunA17_Chr3g0124091	Medtr3g087275
MtrunA17_Chr3g0124111	Medtr3g087280
MtrunA17_Chr3g0124131	Medtr3g087300
MtrunA17_Chr3g0124141	Medtr3g087325
MtrunA17_Chr3g0124151	Medtr3g087330
MtrunA17_Chr3g0124171	Medtr3g087350
MtrunA17_Chr3g0124181	Medtr3g087360
MtrunA17_Chr3g0124221	Medtr3g087390
MtrunA17_Chr3R0261400	Medtr3g087450
MtrunA17_Chr3g0124251	Medtr3g087460
MtrunA17_Chr3R0261430	Medtr3g087460
MtrunA17_Chr3R0261440	Medtr3g087460
MtrunA17_Chr3g0124261	Medtr3g087480
MtrunA17_Chr3g0124271	Medtr3g087490
MtrunA17_Chr3g0124281	Medtr3g087510
MtrunA17_Chr3g0124291	Medtr3g087530
MtrunA17_Chr3g0124301	Medtr3g087540
MtrunA17_Chr3g0124321	Medtr3g087590
MtrunA17_Chr3g0124341	Medtr3g087640
MtrunA17_Chr3g0124361	Medtr3g087700
MtrunA17_Chr3g0124371	Medtr3g087730
MtrunA17_Chr3g0124381	Medtr3g087740
MtrunA17_Chr3g0124401	Medtr3g087760
MtrunA17_Chr3g0124411	Medtr3g087770
MtrunA17_Chr3g0124421	Medtr3g087780
MtrunA17_Chr3g0124431	Medtr3g087800
MtrunA17_Chr3R0262120	Medtr3g087820
MtrunA17_Chr3g0124441	Medtr3g087830
MtrunA17_Chr3g0124461	Medtr3g087840
MtrunA17_Chr3g0124471	Medtr3g087850
MtrunA17_Chr3g0124481	Medtr3g087860
MtrunA17_Chr3g0124501	Medtr3g087870
MtrunA17_Chr3g0124511	Medtr3g087890
MtrunA17_Chr3g0124531	Medtr3g087900
MtrunA17_Chr3g0124541	Medtr3g087910
MtrunA17_Chr3g0124551	Medtr3g087920
MtrunA17_Chr3g0124601	Medtr3g087940
MtrunA17_Chr3g0124611	Medtr3g087950
MtrunA17_Chr3g0124631	Medtr3g087980
MtrunA17_Chr3g0124651	Medtr3g088010
MtrunA17_Chr3g0124671	Medtr3g088030
MtrunA17_Chr3g0124681	Medtr3g088040
MtrunA17_Chr3g0124721	Medtr3g088060
MtrunA17_Chr3g0124731	Medtr3g088080
MtrunA17_Chr3g0124741	Medtr3g088090
MtrunA17_Chr3g0124751	Medtr3g088100
MtrunA17_Chr3g0124761	Medtr3g088110
MtrunA17_Chr3g0124791	Medtr3g088120
MtrunA17_Chr3R0262890	Medtr3g088130
MtrunA17_Chr3g0124801	Medtr3g088140
MtrunA17_Chr3g0124811	Medtr3g088150
MtrunA17_Chr3g0124821	Medtr3g088160
MtrunA17_Chr3g0124841	Medtr3g088190
MtrunA17_Chr3g0124851	Medtr3g088220
MtrunA17_Chr3g0124861	Medtr3g088630
MtrunA17_Chr3g0124871	Medtr3g088610
MtrunA17_Chr3g0124881	Medtr3g088590
MtrunA17_Chr3g0124891	Medtr3g088580
MtrunA17_Chr3g0124911	Medtr3g088570
MtrunA17_Chr3g0124921	Medtr3g088560
MtrunA17_Chr3g0124931	Medtr3g088520
MtrunA17_Chr3g0124941	Medtr3g088510
MtrunA17_Chr3g0124951	Medtr3g088480
MtrunA17_Chr3g0124961	Medtr3g088470
MtrunA17_Chr3g0124971	Medtr3g088460
MtrunA17_Chr3g0124981	Medtr3g088450
MtrunA17_Chr3g0124991	Medtr3g088440
MtrunA17_Chr3g0125001	Medtr3g088420
MtrunA17_Chr3g0125021	Medtr3g088400
MtrunA17_Chr3g0125031	Medtr3g088380
MtrunA17_Chr3g0125041	Medtr3g088405
MtrunA17_Chr3g0125051	Medtr3g088415
MtrunA17_Chr3g0125061	Medtr3g088425
MtrunA17_Chr3g0125071	Medtr3g088435
MtrunA17_Chr3g0125081	Medtr3g088455
MtrunA17_Chr3g0125091	Medtr3g088465
MtrunA17_Chr3R0263820	Medtr3g088465
MtrunA17_Chr3g0125101	Medtr3g088475
MtrunA17_Chr3R0263840	Medtr3g088475
MtrunA17_Chr3g0125111	Medtr3g088485
MtrunA17_Chr3g0125121	Medtr3g088495
MtrunA17_Chr3g0125131	Medtr3g088505
MtrunA17_Chr3g0125161	Medtr3g088515
MtrunA17_Chr3g0125171	Medtr3g088525
MtrunA17_Chr3g0125181	Medtr3g088545
MtrunA17_Chr3g0125191	Medtr3g088555
MtrunA17_Chr3g0125201	Medtr3g088565
MtrunA17_Chr3g0125211	Medtr3g088575
MtrunA17_Chr3g0125221	Medtr3g088585
MtrunA17_Chr3g0125231	Medtr3g088605
MtrunA17_Chr3g0125241	Medtr3g088615
MtrunA17_Chr3g0125251	Medtr3g088625
MtrunA17_Chr3g0125261	Medtr3g088635
MtrunA17_Chr3g0125281	Medtr3g088640
MtrunA17_Chr3g0125291	Medtr3g088645
MtrunA17_Chr3g0125301	Medtr3g088650
MtrunA17_Chr3g0125321	Medtr3g088660
MtrunA17_Chr3g0125331	Medtr3g088665
MtrunA17_Chr3g0125341	Medtr3g088670
MtrunA17_Chr3g0125351	Medtr3g088675
MtrunA17_Chr3R0265200	Medtr3g088695
MtrunA17_Chr3g0125361	Medtr3g088705
MtrunA17_Chr3g0125381	Medtr3g088715
MtrunA17_Chr3R0265650	Medtr3g088715
MtrunA17_Chr3g0125411	Medtr3g088735
MtrunA17_Chr3g0125421	Medtr3g088745
MtrunA17_Chr3g0125431	Medtr3g088750
MtrunA17_Chr3R0265880	Medtr3g088750
MtrunA17_Chr3g0125441	Medtr3g088755
MtrunA17_Chr3R0265900	Medtr3g088760
MtrunA17_Chr3g0125451	Medtr3g088760
MtrunA17_Chr3g0125461	Medtr3g088775
MtrunA17_Chr3R0265970	Medtr3g088775
MtrunA17_Chr3g0125471	Medtr3g088780
MtrunA17_Chr3R0266020	Medtr3g088780
MtrunA17_Chr3g0125481	Medtr3g088785
MtrunA17_Chr3R0266040	Medtr3g088785
MtrunA17_Chr3g0125491	Medtr3g088785
MtrunA17_Chr3g0125511	Medtr3g088790
MtrunA17_Chr3g0125521	Medtr3g088795
MtrunA17_Chr3g0125541	Medtr3g088805
MtrunA17_Chr3g0125551	Medtr3g088810
MtrunA17_Chr3g0125561	Medtr3g088815
MtrunA17_Chr3g0125571	Medtr3g088820
MtrunA17_Chr3g0125581	Medtr3g088825
MtrunA17_Chr3g0125591	Medtr3g088825
MtrunA17_Chr3g0125601	Medtr3g088835
MtrunA17_Chr3g0125611	Medtr3g088845
MtrunA17_Chr3g0125621	Medtr3g088855
MtrunA17_Chr3g0125631	Medtr3g088855
MtrunA17_Chr3g0125641	Medtr3g088865
MtrunA17_Chr3g0125651	Medtr3g088875
MtrunA17_Chr3g0125661	Medtr3g088885
MtrunA17_Chr3g0125671	Medtr3g088895
MtrunA17_Chr3g0125691	Medtr3g088925
MtrunA17_Chr3g0125701	Medtr3g088945
MtrunA17_Chr3g0125711	Medtr3g088955
MtrunA17_Chr3g0125721	Medtr3g088965
MtrunA17_Chr3g0125731	Medtr3g088975
MtrunA17_Chr3g0125761	Medtr3g089005
MtrunA17_Chr3g0125771	Medtr3g089015
MtrunA17_Chr3g0125781	Medtr3g089025
MtrunA17_Chr3g0125791	Medtr3g089035
MtrunA17_Chr3g0125801	Medtr3g089045
MtrunA17_Chr3g0125811	Medtr3g089055
MtrunA17_Chr3g0125821	Medtr3g089065
MtrunA17_Chr3g0125831	Medtr3g089075
MtrunA17_Chr3g0125851	Medtr3g089115
MtrunA17_Chr3g0125861	Medtr3g089125
MtrunA17_Chr3g0125871	Medtr3g089880
MtrunA17_Chr3g0125881	Medtr3g089890
MtrunA17_Chr3g0125891	Medtr3g089900
MtrunA17_Chr3g0125901	Medtr3g089910
MtrunA17_Chr3g0125911	Medtr3g089940
MtrunA17_Chr3g0125921	Medtr3g089950
MtrunA17_Chr3g0125941	Medtr3g089970
MtrunA17_Chr3g0125961	Medtr3g089977
MtrunA17_Chr3g0125981	Medtr3g090010
MtrunA17_Chr3g0125991	Medtr3g090020
MtrunA17_Chr3R0267790	Medtr3g090040
MtrunA17_Chr3g0126011	Medtr3g090100
MtrunA17_Chr3g0126021	Medtr3g090120
MtrunA17_Chr3g0126031	Medtr3g090130
MtrunA17_Chr3g0126041	Medtr3g090140
MtrunA17_Chr3g0126051	Medtr3g090150
MtrunA17_Chr3g0126061	Medtr3g090160
MtrunA17_Chr3g0126071	Medtr3g090170
MtrunA17_Chr3g0126081	Medtr3g090180
MtrunA17_Chr3R0268330	Medtr3g090210
MtrunA17_Chr3R0268450	Medtr3g090210
MtrunA17_Chr3g0126101	Medtr3g090550
MtrunA17_Chr3g0126111	Medtr3g090540
MtrunA17_Chr3g0126121	Medtr3g090530
MtrunA17_Chr3g0126131	Medtr3g090510
MtrunA17_Chr3g0126161	Medtr3g090220
MtrunA17_Chr3g0126171	Medtr3g090490
MtrunA17_Chr3g0126181	Medtr3g090480
MtrunA17_Chr3g0126191	Medtr3g090440
MtrunA17_Chr3g0126201	Medtr3g090430
MtrunA17_Chr3g0126211	Medtr3g090350
MtrunA17_Chr3g0126221	Medtr3g090600
MtrunA17_Chr3R0269020	Medtr3g090635
MtrunA17_Chr3g0126251	Medtr3g090640
MtrunA17_Chr3g0126271	Medtr3g090660
MtrunA17_Chr3R0269080	Medtr3g090660
MtrunA17_Chr3R0269090	Medtr3g090665
MtrunA17_Chr3g0126281	Medtr3g090665
MtrunA17_Chr3g0126291	Medtr3g090670
MtrunA17_Chr3g0126321	Medtr3g090760
MtrunA17_Chr3g0126331	Medtr3g090820
MtrunA17_Chr3g0126381	Medtr3g090850
MtrunA17_Chr3g0126391	Medtr3g090860
MtrunA17_Chr3g0126401	Medtr3g090900
MtrunA17_Chr3g0126411	Medtr3g090940
MtrunA17_Chr3g0126421	Medtr3g090950
MtrunA17_Chr3g0126451	Medtr3g090955
MtrunA17_Chr3g0126461	Medtr3g090960
MtrunA17_Chr3g0126471	Medtr3g090980
MtrunA17_Chr3g0126481	Medtr3g090990
MtrunA17_Chr3g0126501	Medtr3g091040
MtrunA17_Chr3g0126511	Medtr3g091060
MtrunA17_Chr3g0126521	Medtr3g091070
MtrunA17_Chr3g0126551	Medtr3g091090
MtrunA17_Chr3g0126561	Medtr3g091130
MtrunA17_Chr3g0126581	Medtr3g091140
MtrunA17_Chr3g0126591	Medtr3g091180
MtrunA17_Chr3g0126601	Medtr3g091190
MtrunA17_Chr3g0126611	Medtr3g091200
MtrunA17_Chr3R0270630	Medtr3g091230
MtrunA17_Chr3g0126631	Medtr3g091250
MtrunA17_Chr3g0126641	Medtr3g091270
MtrunA17_Chr3g0126661	Medtr3g091270
MtrunA17_Chr3g0126671	Medtr3g091280
MtrunA17_Chr3g0126681	Medtr3g091290
MtrunA17_Chr3g0126701	Medtr3g091310
MtrunA17_Chr3g0126721	Medtr3g091340
MtrunA17_Chr3g0126741	Medtr3g091350
MtrunA17_Chr3g0126761	Medtr3g091360
MtrunA17_Chr3g0126771	Medtr3g091380
MtrunA17_Chr3g0126781	Medtr3g091400
MtrunA17_Chr3g0126791	Medtr3g091420
MtrunA17_Chr3g0126811	Medtr3g091440
MtrunA17_Chr3g0126821	Medtr3g091460
MtrunA17_Chr3g0126831	Medtr3g091500
MtrunA17_Chr3g0126841	Medtr3g091503
MtrunA17_Chr3g0126851	Medtr3g091510
MtrunA17_Chr3g0126861	Medtr3g091540
MtrunA17_Chr3g0126871	Medtr3g091550
MtrunA17_Chr3g0126881	Medtr3g491560
MtrunA17_Chr3g0126901	Medtr3g091560
MtrunA17_Chr3g0126911	Medtr3g091570
MtrunA17_Chr3g0126921	Medtr3g091610
MtrunA17_Chr3g0126931	Medtr3g091620
MtrunA17_Chr3g0126951	Medtr3g091640
MtrunA17_Chr3g0126961	Medtr3g091650
MtrunA17_Chr3g0126971	Medtr3g091660
MtrunA17_Chr3g0126981	Medtr3g091680
MtrunA17_Chr3g0127001	Medtr3g091700
MtrunA17_Chr3g0127011	Medtr3g091760
MtrunA17_Chr3g0127021	Medtr3g091770
MtrunA17_Chr3g0127031	Medtr3g091780
MtrunA17_Chr3g0127051	Medtr3g091800
MtrunA17_Chr3g0127071	Medtr3g491820
MtrunA17_Chr3g0127091	Medtr3g491830
MtrunA17_Chr3g0127101	Medtr3g491840
MtrunA17_Chr3g0127111	Medtr3g491850
MtrunA17_Chr3g0127121	Medtr3g491860
MtrunA17_Chr3g0127131	Medtr3g491870
MtrunA17_Chr3g0127151	Medtr3g491890
MtrunA17_Chr3g0127161	Medtr3g491900
MtrunA17_Chr3g0127171	Medtr3g491920
MtrunA17_Chr3g0127191	Medtr3g464170
MtrunA17_Chr3g0127191	Medtr6g051405
MtrunA17_Chr3g0127191	Medtr1g100375
MtrunA17_Chr3g0127191	Medtr2g072860
MtrunA17_Chr3g0127201	Medtr3g091820
MtrunA17_Chr3g0127211	Medtr3g091840
MtrunA17_Chr3g0127221	Medtr3g091850
MtrunA17_Chr3g0127231	Medtr3g091860
MtrunA17_Chr3g0127251	Medtr3g091920
MtrunA17_Chr3g0127301	Medtr3g091940
MtrunA17_Chr3R0272930	Medtr3g091950
MtrunA17_Chr3g0127311	Medtr3g091990
MtrunA17_Chr3g0127321	Medtr3g092000
MtrunA17_Chr3R0273050	Medtr3g092000
MtrunA17_Chr3g0127331	Medtr3g092020
MtrunA17_Chr3g0127341	Medtr3g092030
MtrunA17_Chr3g0127351	Medtr3g092040
MtrunA17_Chr3g0127371	Medtr3g092050
MtrunA17_Chr3g0127381	Medtr3g092060
MtrunA17_Chr3g0127401	Medtr3g092070
MtrunA17_Chr3R0273270	Medtr3g092070
MtrunA17_Chr3g0127431	Medtr3g092080
MtrunA17_Chr3g0127441	Medtr3g092090
MtrunA17_Chr3g0127451	Medtr3g092095
MtrunA17_Chr3g0127461	Medtr3g092100
MtrunA17_Chr3g0127471	Medtr3g092110
MtrunA17_Chr3g0127481	Medtr3g092130
MtrunA17_Chr3g0127491	Medtr3g092140
MtrunA17_Chr3g0127511	Medtr3g092150
MtrunA17_Chr3g0127521	Medtr3g092170
MtrunA17_Chr3g0127551	Medtr3g092200
MtrunA17_Chr3g0127561	Medtr3g092220
MtrunA17_Chr3g0127571	Medtr3g092230
MtrunA17_Chr3g0127581	Medtr3g092250
MtrunA17_Chr3g0127591	Medtr3g092260
MtrunA17_Chr3g0127601	Medtr3g092270
MtrunA17_Chr3g0127611	Medtr3g092310
MtrunA17_Chr3g0127631	Medtr3g092320
MtrunA17_Chr3g0127641	Medtr3g092330
MtrunA17_Chr3R0273960	Medtr3g092350
MtrunA17_Chr3g0127661	Medtr3g092370
MtrunA17_Chr3g0127671	Medtr3g092390
MtrunA17_Chr3g0127681	Medtr3g092400
MtrunA17_Chr3g0127701	Medtr3g092420
MtrunA17_Chr3g0127731	Medtr3g092460
MtrunA17_Chr3g0127741	Medtr3g092470
MtrunA17_Chr3g0127751	Medtr3g092490
MtrunA17_Chr3g0127761	Medtr3g092510
MtrunA17_Chr3R0274440	Medtr3g092540
MtrunA17_Chr3g0127771	Medtr3g092550
MtrunA17_Chr3R0274560	Medtr3g092590
MtrunA17_Chr3g0127781	Medtr3g092580
MtrunA17_Chr3g0127811	Medtr3g092590
MtrunA17_Chr3g0127831	Medtr3g092600
MtrunA17_Chr3R0274740	Medtr3g092627
MtrunA17_Chr3g0127841	Medtr3g092630
MtrunA17_Chr3g0127851	Medtr3g092635
MtrunA17_Chr3g0127861	Medtr3g092640
MtrunA17_Chr3R0274820	Medtr3g092660
MtrunA17_Chr3g0127871	Medtr3g092670
MtrunA17_Chr3g0127891	Medtr3g092710
MtrunA17_Chr3g0127901	Medtr3g092720
MtrunA17_Chr3g0127911	Medtr3g092730
MtrunA17_Chr3g0127911	Medtr3g092770
MtrunA17_Chr3g0127931	Medtr3g092770
MtrunA17_Chr3g0127941	Medtr3g092780
MtrunA17_Chr3g0127951	Medtr3g092790
MtrunA17_Chr3g0127991	Medtr3g092840
MtrunA17_Chr3g0128001	Medtr3g092890
MtrunA17_Chr3g0128011	Medtr3g092900
MtrunA17_Chr3g0128021	Medtr3g092930
MtrunA17_Chr3g0128031	Medtr3g092960
MtrunA17_Chr3g0128041	Medtr3g092970
MtrunA17_Chr3g0128051	Medtr3g092980
MtrunA17_Chr3g0128061	Medtr3g092990
MtrunA17_Chr3g0128071	Medtr3g093000
MtrunA17_Chr3g0128081	Medtr3g093010
MtrunA17_Chr3g0128091	Medtr3g093020
MtrunA17_Chr3g0128101	Medtr3g093030
MtrunA17_Chr3g0128111	Medtr3g093040
MtrunA17_Chr3g0128151	Medtr3g093050
MtrunA17_Chr3g0128171	Medtr3g093060
MtrunA17_Chr3g0128181	Medtr3g093070
MtrunA17_Chr3g0128201	Medtr3g093110
MtrunA17_Chr3g0128211	Medtr3g093120
MtrunA17_Chr3g0128221	Medtr3g093140
MtrunA17_Chr3g0128241	Medtr3g093160
MtrunA17_Chr3R0276480	Medtr3g464170
MtrunA17_Chr3R0276480	Medtr6g051405
MtrunA17_Chr3R0276480	Medtr1g100375
MtrunA17_Chr3R0276480	Medtr3g093185
MtrunA17_Chr3R0276480	Medtr2g072860
MtrunA17_Chr3g0128261	Medtr3g464170
MtrunA17_Chr3g0128261	Medtr6g051405
MtrunA17_Chr3g0128261	Medtr1g100375
MtrunA17_Chr3g0128261	Medtr3g093185
MtrunA17_Chr3g0128261	Medtr2g072860
MtrunA17_Chr3g0128271	Medtr3g093220
MtrunA17_Chr3g0128281	Medtr3g093240
MtrunA17_Chr3g0128291	Medtr3g093260
MtrunA17_Chr3g0128311	Medtr3g093320
MtrunA17_Chr3g0128321	Medtr3g093330
MtrunA17_Chr3R0276770	Medtr3g093335
MtrunA17_Chr3g0128331	Medtr3g093360
MtrunA17_Chr3g0128341	Medtr3g093380
MtrunA17_Chr3g0128351	Medtr3g093400
MtrunA17_Chr3g0128361	Medtr3g093420
MtrunA17_Chr3g0128391	Medtr3g093430
MtrunA17_Chr3g0128421	Medtr3g093440
MtrunA17_Chr3g0128431	Medtr3g093450
MtrunA17_Chr3g0128441	Medtr3g093470
MtrunA17_Chr3g0128451	Medtr3g093520
MtrunA17_Chr3g0128461	Medtr3g093530
MtrunA17_Chr3g0128471	Medtr3g093540
MtrunA17_Chr3g0128481	Medtr3g093560
MtrunA17_Chr3g0128491	Medtr3g093570
MtrunA17_Chr3g0128501	Medtr3g093590
MtrunA17_Chr3g0128511	Medtr3g093620
MtrunA17_Chr3g0128531	Medtr3g093660
MtrunA17_Chr3g0128541	Medtr3g093690
MtrunA17_Chr3g0128551	Medtr3g093710
MtrunA17_Chr3g0128561	Medtr3g093720
MtrunA17_Chr3g0128581	Medtr3g093730
MtrunA17_Chr3g0128591	Medtr3g093750
MtrunA17_Chr3g0128621	Medtr3g093770
MtrunA17_Chr3g0128631	Medtr3g093780
MtrunA17_Chr3g0128641	Medtr3g093790
MtrunA17_Chr3g0128651	Medtr3g093800
MtrunA17_Chr3g0128661	Medtr3g093810
MtrunA17_Chr3g0128671	Medtr3g093830
MtrunA17_Chr3g0128691	Medtr3g093860
MtrunA17_Chr3g0128701	Medtr3g093870
MtrunA17_Chr3g0128721	Medtr3g093900
MtrunA17_Chr3g0128731	Medtr3g093930
MtrunA17_Chr3g0128741	Medtr3g093960
MtrunA17_Chr3g0128751	Medtr3g093970
MtrunA17_Chr3g0128761	Medtr3g093980
MtrunA17_Chr3g0128771	Medtr3g094000
MtrunA17_Chr3g0128781	Medtr3g094020
MtrunA17_Chr3g0128791	Medtr3g094040
MtrunA17_Chr3g0128801	Medtr3g094060
MtrunA17_Chr3g0128811	Medtr3g094070
MtrunA17_Chr3g0128821	Medtr3g094080
MtrunA17_Chr3g0128831	Medtr3g094090
MtrunA17_Chr3g0128851	Medtr3g094120
MtrunA17_Chr3g0128861	Medtr3g094130
MtrunA17_Chr3g0128871	Medtr3g094160
MtrunA17_Chr3R0278380	Medtr5g074460
MtrunA17_Chr3g0128881	Medtr3g094170
MtrunA17_Chr3g0128891	Medtr3g094190
MtrunA17_Chr3g0128901	Medtr3g094210
MtrunA17_Chr3g0128911	Medtr3g094220
MtrunA17_Chr3g0128921	Medtr3g094230
MtrunA17_Chr3g0128941	Medtr3g094250
MtrunA17_Chr3g0128951	Medtr3g094260
MtrunA17_Chr3g0128961	Medtr3g094270
MtrunA17_Chr3g0128971	Medtr3g094280
MtrunA17_Chr3g0128981	Medtr3g094280
MtrunA17_Chr3g0129011	Medtr3g094300
MtrunA17_Chr3g0129021	Medtr3g094320
MtrunA17_Chr3g0129031	Medtr3g094570
MtrunA17_Chr3g0129041	Medtr3g094630
MtrunA17_Chr3g0129051	Medtr3g094650
MtrunA17_Chr3g0129061	Medtr3g094670
MtrunA17_Chr3R0279360	Medtr3g094670
MtrunA17_Chr3g0129071	Medtr3g094690
MtrunA17_Chr3g0129081	Medtr3g094710
MtrunA17_Chr3g0129091	Medtr3g094730
MtrunA17_Chr3g0129101	Medtr3g094740
MtrunA17_Chr3g0129111	Medtr3g094745
MtrunA17_Chr3g0129121	Medtr3g094760
MtrunA17_Chr3g0129131	Medtr3g094770
MtrunA17_Chr3g0129141	Medtr3g094780
MtrunA17_Chr3g0129151	Medtr3g094790
MtrunA17_Chr3g0129161	Medtr3g094800
MtrunA17_Chr3R0279620	Medtr3g094810
MtrunA17_Chr3g0129191	Medtr3g094830
MtrunA17_Chr3g0129201	Medtr3g094840
MtrunA17_Chr3g0129221	Medtr3g094850
MtrunA17_Chr3g0129231	Medtr3g094860
MtrunA17_Chr3g0129251	Medtr3g094870
MtrunA17_Chr3g0129261	Medtr3g094880
MtrunA17_Chr3g0129281	Medtr3g094970
MtrunA17_Chr3g0129291	Medtr3g094980
MtrunA17_Chr3g0129301	Medtr3g095010
MtrunA17_Chr3g0129311	Medtr3g095020
MtrunA17_Chr3g0129321	Medtr3g095040
MtrunA17_Chr3g0129341	Medtr3g095050
MtrunA17_Chr3g0129351	Medtr3g095070
MtrunA17_Chr3g0129361	Medtr3g095080
MtrunA17_Chr3g0129391	Medtr3g095100
MtrunA17_Chr3g0129401	Medtr3g095130
MtrunA17_Chr3g0129411	Medtr3g095180
MtrunA17_Chr3g0129421	Medtr3g095190
MtrunA17_Chr3g0129441	Medtr3g095210
MtrunA17_Chr3g0129451	Medtr3g095230
MtrunA17_Chr3g0129471	Medtr3g095240
MtrunA17_Chr3g0129481	Medtr3g095250
MtrunA17_Chr3g0129501	Medtr3g095260
MtrunA17_Chr3g0129521	Medtr3g095330
MtrunA17_Chr3g0129541	Medtr3g095340
MtrunA17_Chr3g0129551	Medtr3g095380
MtrunA17_Chr3g0129561	Medtr3g095410
MtrunA17_Chr3g0129571	Medtr3g095420
MtrunA17_Chr3g0129581	Medtr3g095440
MtrunA17_Chr3g0129591	Medtr3g095450
MtrunA17_Chr3g0129601	Medtr3g095460
MtrunA17_Chr3g0129611	Medtr3g095470
MtrunA17_Chr3g0129621	Medtr3g095480
MtrunA17_Chr3g0129631	Medtr3g095490
MtrunA17_Chr3g0129641	Medtr3g095530
MtrunA17_Chr3g0129651	Medtr3g095520
MtrunA17_Chr3g0129661	Medtr3g095540
MtrunA17_Chr3R0281560	Medtr3g095550
MtrunA17_Chr3g0129671	Medtr3g095560
MtrunA17_Chr3g0129691	Medtr3g095570
MtrunA17_Chr3g0129701	Medtr3g095580
MtrunA17_Chr3g0129721	Medtr3g095620
MtrunA17_Chr3g0129731	Medtr3g095630
MtrunA17_Chr3g0129741	Medtr3g095640
MtrunA17_Chr3g0129751	Medtr3g095660
MtrunA17_Chr3g0129761	Medtr3g095670
MtrunA17_Chr3g0129771	Medtr3g095680
MtrunA17_Chr3g0129781	Medtr3g095690
MtrunA17_Chr3R0282000	Medtr3g095720
MtrunA17_Chr3g0129801	Medtr3g095720
MtrunA17_Chr3g0129811	Medtr3g095730
MtrunA17_Chr3g0129821	Medtr3g095780
MtrunA17_Chr3g0129841	Medtr3g095790
MtrunA17_Chr3g0129851	Medtr3g095800
MtrunA17_Chr3g0129861	Medtr3g095810
MtrunA17_Chr3g0129871	Medtr3g095830
MtrunA17_Chr3g0129881	Medtr3g095840
MtrunA17_Chr3g0129891	Medtr3g095890
MtrunA17_Chr3g0129901	Medtr3g095900
MtrunA17_Chr3g0129911	Medtr3g095910
MtrunA17_Chr3g0129921	Medtr3g095920
MtrunA17_Chr3R0282530	Medtr8g036090
MtrunA17_Chr3R0282530	Medtr7g093810
MtrunA17_Chr3R0282530	Medtr4g471610
MtrunA17_Chr3R0282530	Medtr3g078440
MtrunA17_Chr3R0282530	Medtr3g095950
MtrunA17_Chr3g0129941	Medtr3g095960
MtrunA17_Chr3g0129961	Medtr3g095980
MtrunA17_Chr3g0129971	Medtr3g096000
MtrunA17_Chr3g0129981	Medtr3g096020
MtrunA17_Chr3g0129991	Medtr3g096030
MtrunA17_Chr3g0130011	Medtr3g096050
MtrunA17_Chr3g0130061	Medtr3g096070
MtrunA17_Chr3g0130091	Medtr3g096110
MtrunA17_Chr3g0130101	Medtr3g096140
MtrunA17_Chr3g0130111	Medtr3g096150
MtrunA17_Chr3g0130121	Medtr3g096160
MtrunA17_Chr3g0130131	Medtr3g096190
MtrunA17_Chr3g0130141	Medtr3g096200
MtrunA17_Chr3g0130151	Medtr3g096230
MtrunA17_Chr3g0130161	Medtr3g096240
MtrunA17_Chr3g0130171	Medtr3g096250
MtrunA17_Chr3g0130191	Medtr3g096280
MtrunA17_Chr3g0130201	Medtr3g096290
MtrunA17_Chr3g0130211	Medtr3g096300
MtrunA17_Chr3g0130211	Medtr8g442660
MtrunA17_Chr3g0130221	Medtr3g096310
MtrunA17_Chr3g0130221	Medtr8g442650
MtrunA17_Chr3g0130231	Medtr3g096320
MtrunA17_Chr3g0130241	Medtr3g096330
MtrunA17_Chr3g0130251	Medtr3g096330
MtrunA17_Chr3g0130261	Medtr3g096340
MtrunA17_Chr3g0130271	Medtr3g096350
MtrunA17_Chr3g0130281	Medtr3g096370
MtrunA17_Chr3g0130301	Medtr3g096380
MtrunA17_Chr3g0130311	Medtr3g096390
MtrunA17_Chr3g0130321	Medtr3g096400
MtrunA17_Chr3g0130331	Medtr3g096410
MtrunA17_Chr3g0130341	Medtr3g096420
MtrunA17_Chr3g0130351	Medtr3g096440
MtrunA17_Chr3g0130361	Medtr3g096450
MtrunA17_Chr3g0130371	Medtr3g096465
MtrunA17_Chr3g0130381	Medtr3g096480
MtrunA17_Chr3g0130391	Medtr3g096500
MtrunA17_Chr3g0130411	Medtr3g096520
MtrunA17_Chr3g0130421	Medtr3g096525
MtrunA17_Chr3g0130431	Medtr3g096555
MtrunA17_Chr3R0284310	Medtr3g096590
MtrunA17_Chr3g0130441	Medtr3g096568
MtrunA17_Chr3g0130451	Medtr3g096568
MtrunA17_Chr3g0130451	Medtr3g096558
MtrunA17_Chr3g0130461	Medtr3g096570
MtrunA17_Chr3g0130461	Medtr3g096562
MtrunA17_Chr3g0130471	Medtr3g096562
MtrunA17_Chr3g0130471	Medtr3g096580
MtrunA17_Chr3g0130501	Medtr3g096590
MtrunA17_Chr3g0130511	Medtr3g096610
MtrunA17_Chr3R0284400	Medtr3g096620
MtrunA17_Chr3g0130531	Medtr3g096640
MtrunA17_Chr3g0130541	Medtr3g096670
MtrunA17_Chr3g0130551	Medtr3g096675
MtrunA17_Chr3g0130561	Medtr3g096680
MtrunA17_Chr3g0130571	Medtr3g096690
MtrunA17_Chr3g0130581	Medtr3g096700
MtrunA17_Chr3g0130591	Medtr3g096710
MtrunA17_Chr3g0130601	Medtr3g096750
MtrunA17_Chr3g0130611	Medtr3g096760
